"neighborhood","area","bedrooms","pool","date","price"
"Neighborhood 1",1928,1,0,"Sep 2019",570956
"Neighborhood 1",1626,1,0,"Sep 2019",501670
"Neighborhood 1",1683,1,1,"Sep 2019",512489
"Neighborhood 1",1387,1,1,"Sep 2019",540488
"Neighborhood 1",1313,1,0,"Sep 2019",619288
"Neighborhood 2",2527,3,0,"Sep 2019",600542
"Neighborhood 1",2043,1,0,"Sep 2019",394203
"Neighborhood 1",1340,2,0,"Sep 2019",481805
"Neighborhood 1",1607,2,0,"Sep 2019",451172
"Neighborhood 2",2621,2,0,"Sep 2019",707772
"Neighborhood 1",1709,1,1,"Sep 2019",488729
"Neighborhood 2",2516,2,0,"Sep 2019",610662
"Neighborhood 2",2559,4,0,"Sep 2019",803750
"Neighborhood 1",2048,1,0,"Sep 2019",783266
"Neighborhood 2",2614,2,1,"Sep 2019",630286
"Neighborhood 2",2662,2,0,"Sep 2019",509024
"Neighborhood 2",2383,4,0,"Sep 2019",410133
"Neighborhood 1",1764,1,0,"Sep 2019",499522
"Neighborhood 1",2072,1,0,"Sep 2019",617633
"Neighborhood 1",1451,2,0,"Sep 2019",483197
"Neighborhood 1",1697,1,0,"Sep 2019",363781
"Neighborhood 1",1565,1,1,"Sep 2019",641841
"Neighborhood 2",2162,2,1,"Sep 2019",544458
"Neighborhood 1",1625,1,0,"Sep 2019",582257
"Neighborhood 1",1716,1,0,"Sep 2019",588488
"Neighborhood 2",2023,2,0,"Sep 2019",479724
"Neighborhood 1",1544,1,0,"Sep 2019",427013
"Neighborhood 1",1741,1,0,"Sep 2019",711439
"Neighborhood 1",1397,1,0,"Sep 2019",441917
"Neighborhood 1",1871,1,0,"Sep 2019",624908
"Neighborhood 2",2448,2,0,"Sep 2019",453716
"Neighborhood 2",2138,3,0,"Sep 2019",830597
"Neighborhood 2",2359,3,0,"Sep 2019",627403
"Neighborhood 1",1537,3,0,"Sep 2019",428573
"Neighborhood 2",2318,2,0,"Sep 2019",440462
"Neighborhood 2",2065,2,1,"Sep 2019",467032
"Neighborhood 1",1710,1,0,"Sep 2019",488093
"Neighborhood 2",2350,2,0,"Sep 2019",710070
"Neighborhood 1",1487,1,0,"Sep 2019",685621
"Neighborhood 1",1758,1,0,"Sep 2019",443829
"Neighborhood 1",1903,2,0,"Sep 2019",584244
"Neighborhood 1",1247,1,0,"Sep 2019",527802
"Neighborhood 2",2415,2,0,"Sep 2019",565692
"Neighborhood 2",2378,3,0,"Sep 2019",625803
"Neighborhood 1",1790,1,0,"Sep 2019",543239
"Neighborhood 2",2271,3,0,"Sep 2019",711861
"Neighborhood 2",2416,2,1,"Sep 2019",805255
"Neighborhood 1",1993,1,0,"Sep 2019",574168
"Neighborhood 1",1444,2,0,"Sep 2019",524167
"Neighborhood 1",1995,1,0,"Sep 2019",572127
"Neighborhood 2",2033,2,0,"Sep 2019",624956
"Neighborhood 2",2379,2,1,"Sep 2019",840047
"Neighborhood 1",1562,1,0,"Sep 2019",533864
"Neighborhood 1",1637,1,0,"Sep 2019",510084
"Neighborhood 2",2458,2,0,"Sep 2019",749652
"Neighborhood 1",1521,1,0,"Sep 2019",436237
"Neighborhood 2",2749,1,0,"Sep 2019",521283
"Neighborhood 1",1308,2,0,"Sep 2019",376349
"Neighborhood 1",1545,1,0,"Sep 2019",506396
"Neighborhood 2",2330,2,1,"Sep 2019",713116
"Neighborhood 1",1801,1,0,"Sep 2019",473473
"Neighborhood 2",2798,2,0,"Sep 2019",815609
"Neighborhood 1",1814,1,0,"Sep 2019",573919
"Neighborhood 2",2046,2,0,"Sep 2019",656810
"Neighborhood 2",2052,2,0,"Sep 2019",600826
"Neighborhood 2",2460,1,0,"Sep 2019",619719
"Neighborhood 2",2213,2,1,"Sep 2019",762340
"Neighborhood 1",2037,1,0,"Sep 2019",406997
"Neighborhood 1",1533,1,0,"Sep 2019",408785
"Neighborhood 1",1478,1,0,"Sep 2019",333727
"Neighborhood 2",2446,4,0,"Sep 2019",728716
"Neighborhood 2",2769,4,0,"Sep 2019",815654
"Neighborhood 2",2543,3,1,"Sep 2019",952727
"Neighborhood 1",1709,1,0,"Sep 2019",569010
"Neighborhood 2",2540,2,0,"Sep 2019",800242
"Neighborhood 2",2384,4,0,"Sep 2019",597911
"Neighborhood 1",1649,1,0,"Sep 2019",606051
"Neighborhood 2",2380,2,0,"Sep 2019",573509
"Neighborhood 2",2273,2,0,"Sep 2019",902368
"Neighborhood 2",2377,3,1,"Sep 2019",735329
"Neighborhood 1",1719,1,0,"Sep 2019",506574
"Neighborhood 1",1572,1,0,"Sep 2019",489043
"Neighborhood 2",2201,2,1,"Sep 2019",631362
"Neighborhood 1",1598,1,0,"Sep 2019",388299
"Neighborhood 1",1533,1,0,"Sep 2019",554333
"Neighborhood 1",1563,2,0,"Sep 2019",237005
"Neighborhood 1",1544,2,0,"Sep 2019",553903
"Neighborhood 2",2826,2,0,"Sep 2019",820423
"Neighborhood 1",1813,1,0,"Sep 2019",694502
"Neighborhood 1",1423,1,0,"Sep 2019",342593
"Neighborhood 1",1994,1,0,"Sep 2019",357303
"Neighborhood 2",2555,2,1,"Sep 2019",612377
"Neighborhood 2",2326,2,1,"Sep 2019",626572
"Neighborhood 2",2614,2,0,"Sep 2019",856473
"Neighborhood 1",1759,1,1,"Sep 2019",594072
"Neighborhood 1",1906,1,0,"Sep 2019",634590
"Neighborhood 1",1889,1,0,"Sep 2019",377461
"Neighborhood 1",1761,1,0,"Sep 2019",517367
"Neighborhood 1",1264,1,0,"Sep 2019",568791
"Neighborhood 2",2721,2,0,"Sep 2019",657564
"Neighborhood 1",1617,1,0,"Sep 2019",516589
"Neighborhood 2",2326,3,1,"Sep 2019",720088
"Neighborhood 1",1560,2,0,"Sep 2019",402828
"Neighborhood 2",2362,2,0,"Sep 2019",671047
"Neighborhood 2",2185,2,1,"Sep 2019",876981
"Neighborhood 1",1920,1,0,"Sep 2019",539637
"Neighborhood 2",2409,2,0,"Sep 2019",627457
"Neighborhood 2",2059,2,0,"Sep 2019",516160
"Neighborhood 1",1665,1,0,"Sep 2019",604510
"Neighborhood 1",1747,1,0,"Sep 2019",452795
"Neighborhood 1",1946,1,0,"Sep 2019",516281
"Neighborhood 2",2557,3,0,"Sep 2019",865174
"Neighborhood 2",2704,2,0,"Sep 2019",794352
"Neighborhood 1",2063,2,0,"Sep 2019",713049
"Neighborhood 1",1749,2,0,"Sep 2019",402161
"Neighborhood 1",1816,1,0,"Sep 2019",502106
"Neighborhood 1",1443,2,0,"Sep 2019",284668
"Neighborhood 1",1524,1,0,"Sep 2019",539417
"Neighborhood 1",1846,1,0,"Sep 2019",557233
"Neighborhood 2",2074,2,0,"Sep 2019",808254
"Neighborhood 2",2415,1,0,"Sep 2019",683096
"Neighborhood 2",2381,2,0,"Sep 2019",793971
"Neighborhood 1",1757,3,0,"Sep 2019",526601
"Neighborhood 2",2448,2,0,"Sep 2019",757745
"Neighborhood 1",1865,1,0,"Sep 2019",526870
"Neighborhood 1",1813,2,0,"Sep 2019",475144
"Neighborhood 1",2246,1,0,"Sep 2019",397522
"Neighborhood 1",1702,1,0,"Sep 2019",425190
"Neighborhood 1",1624,2,1,"Sep 2019",685985
"Neighborhood 2",2358,2,1,"Sep 2019",541307
"Neighborhood 2",2672,1,0,"Sep 2019",624326
"Neighborhood 1",2051,2,0,"Sep 2019",379553
"Neighborhood 1",2092,1,0,"Sep 2019",542799
"Neighborhood 1",1523,1,0,"Sep 2019",549096
"Neighborhood 1",1876,1,0,"Sep 2019",510332
"Neighborhood 2",2460,2,0,"Sep 2019",859695
"Neighborhood 2",2508,2,0,"Sep 2019",674172
"Neighborhood 2",2469,2,0,"Sep 2019",571814
"Neighborhood 2",2752,2,0,"Sep 2019",599789
"Neighborhood 1",1667,2,0,"Sep 2019",535057
"Neighborhood 2",2418,3,0,"Sep 2019",989738
"Neighborhood 2",2552,2,0,"Sep 2019",775325
"Neighborhood 2",2481,2,0,"Sep 2019",727443
"Neighborhood 1",1545,1,0,"Sep 2019",602991
"Neighborhood 1",1871,1,0,"Sep 2019",459369
"Neighborhood 2",2354,2,0,"Sep 2019",447149
"Neighborhood 1",1662,1,0,"Sep 2019",699914
"Neighborhood 2",2649,2,0,"Sep 2019",796064
"Neighborhood 2",2518,2,0,"Sep 2019",642176
"Neighborhood 2",2438,2,0,"Sep 2019",865008
"Neighborhood 2",2417,2,0,"Sep 2019",550814
"Neighborhood 2",2556,2,1,"Sep 2019",853558
"Neighborhood 1",1734,1,0,"Sep 2019",451266
"Neighborhood 1",1733,1,0,"Sep 2019",532084
"Neighborhood 1",1693,2,0,"Sep 2019",551661
"Neighborhood 1",2234,1,0,"Sep 2019",504033
"Neighborhood 1",1499,1,0,"Sep 2019",570595
"Neighborhood 1",1903,1,0,"Sep 2019",407557
"Neighborhood 2",2241,2,0,"Sep 2019",521097
"Neighborhood 2",2513,2,1,"Sep 2019",656799
"Neighborhood 1",1714,1,0,"Sep 2019",615398
"Neighborhood 1",1656,1,0,"Sep 2019",688602
"Neighborhood 1",2038,1,1,"Sep 2019",342093
"Neighborhood 2",2436,3,0,"Sep 2019",800866
"Neighborhood 1",1804,1,0,"Sep 2019",710140
"Neighborhood 2",2078,2,0,"Sep 2019",795547
"Neighborhood 1",1704,2,0,"Sep 2019",574556
"Neighborhood 1",2037,3,0,"Sep 2019",423825
"Neighborhood 1",1823,1,0,"Sep 2019",460211
"Neighborhood 2",2296,2,0,"Sep 2019",705123
"Neighborhood 1",1978,1,0,"Sep 2019",504376
"Neighborhood 1",1407,1,0,"Sep 2019",571597
"Neighborhood 2",2687,2,0,"Sep 2019",703552
"Neighborhood 1",1639,1,0,"Sep 2019",472124
"Neighborhood 2",2427,3,1,"Sep 2019",712017
"Neighborhood 2",2602,3,0,"Sep 2019",709548
"Neighborhood 2",2220,2,0,"Sep 2019",736973
"Neighborhood 1",1365,1,0,"Sep 2019",682119
"Neighborhood 1",1805,2,0,"Sep 2019",598765
"Neighborhood 2",2554,2,0,"Sep 2019",825143
"Neighborhood 2",2368,2,0,"Sep 2019",804207
"Neighborhood 2",2317,3,0,"Sep 2019",658414
"Neighborhood 1",1681,1,0,"Sep 2019",376478
"Neighborhood 1",1657,2,0,"Sep 2019",651998
"Neighborhood 1",1725,1,0,"Sep 2019",420737
"Neighborhood 1",1985,2,0,"Sep 2019",601708
"Neighborhood 2",2105,2,1,"Sep 2019",661736
"Neighborhood 2",2705,2,0,"Sep 2019",473973
"Neighborhood 1",1561,1,0,"Sep 2019",533849
"Neighborhood 1",1710,1,0,"Sep 2019",379156
"Neighborhood 1",1591,1,1,"Sep 2019",310447
"Neighborhood 1",1641,1,0,"Sep 2019",479793
"Neighborhood 1",1674,1,0,"Sep 2019",557720
"Neighborhood 1",1667,1,1,"Sep 2019",674104
"Neighborhood 2",2350,3,0,"Sep 2019",609219
"Neighborhood 2",2485,2,1,"Sep 2019",687332
"Neighborhood 1",1600,1,0,"Sep 2019",593869
"Neighborhood 2",2180,2,1,"Sep 2019",533091
"Neighborhood 1",1574,1,0,"Sep 2019",331570
"Neighborhood 2",2581,2,0,"Sep 2019",644412
"Neighborhood 1",1452,3,0,"Sep 2019",560489
"Neighborhood 1",1533,1,0,"Sep 2019",334264
"Neighborhood 1",1924,1,0,"Sep 2019",418216
"Neighborhood 1",1620,1,0,"Sep 2019",778408
"Neighborhood 1",1866,2,0,"Sep 2019",521868
"Neighborhood 1",1481,1,0,"Sep 2019",570693
"Neighborhood 1",1437,1,0,"Sep 2019",576323
"Neighborhood 2",2490,2,0,"Sep 2019",586429
"Neighborhood 1",1912,1,0,"Sep 2019",558344
"Neighborhood 1",2042,2,0,"Sep 2019",728284
"Neighborhood 1",1469,1,1,"Sep 2019",434944
"Neighborhood 1",1728,1,0,"Sep 2019",538294
"Neighborhood 1",1620,1,0,"Sep 2019",294447
"Neighborhood 2",2137,2,1,"Sep 2019",576132
"Neighborhood 1",2003,1,0,"Sep 2019",514535
"Neighborhood 2",2228,3,0,"Sep 2019",797472
"Neighborhood 1",1742,2,0,"Sep 2019",379419
"Neighborhood 2",2733,2,0,"Sep 2019",855059
"Neighborhood 2",2652,2,0,"Sep 2019",862489
"Neighborhood 1",1548,1,0,"Sep 2019",478958
"Neighborhood 2",2238,3,0,"Sep 2019",578074
"Neighborhood 1",1234,2,0,"Sep 2019",533846
"Neighborhood 2",2372,2,0,"Sep 2019",678378
"Neighborhood 1",1787,3,0,"Sep 2019",471441
"Neighborhood 1",1839,1,0,"Sep 2019",590895
"Neighborhood 1",2120,1,0,"Sep 2019",536918
"Neighborhood 2",2278,4,0,"Sep 2019",730636
"Neighborhood 1",1789,2,0,"Sep 2019",327498
"Neighborhood 2",2248,3,0,"Sep 2019",643198
"Neighborhood 1",1962,1,0,"Sep 2019",457865
"Neighborhood 2",2558,2,0,"Sep 2019",625408
"Neighborhood 1",1629,1,0,"Sep 2019",501290
"Neighborhood 1",1512,1,1,"Sep 2019",602519
"Neighborhood 1",1890,1,0,"Sep 2019",585983
"Neighborhood 2",2473,3,0,"Sep 2019",694161
"Neighborhood 2",2421,2,0,"Sep 2019",505744
"Neighborhood 2",2370,3,0,"Sep 2019",589848
"Neighborhood 1",1545,1,0,"Sep 2019",512259
"Neighborhood 1",1589,3,0,"Sep 2019",563908
"Neighborhood 2",2479,2,0,"Sep 2019",666876
"Neighborhood 2",2368,2,0,"Sep 2019",674373
"Neighborhood 1",1314,1,0,"Sep 2019",428057
"Neighborhood 1",1585,1,0,"Sep 2019",317156
"Neighborhood 2",2212,2,0,"Sep 2019",680859
"Neighborhood 2",2307,2,0,"Sep 2019",706023
"Neighborhood 1",1385,1,0,"Sep 2019",455925
"Neighborhood 1",1706,1,0,"Sep 2019",581356
"Neighborhood 1",1438,1,0,"Sep 2019",570417
"Neighborhood 2",2158,2,1,"Sep 2019",554070
"Neighborhood 2",2292,2,0,"Sep 2019",643154
"Neighborhood 2",2647,2,0,"Sep 2019",718232
"Neighborhood 1",1506,3,0,"Sep 2019",551863
"Neighborhood 1",1453,1,0,"Sep 2019",582938
"Neighborhood 1",1656,1,0,"Sep 2019",368340
"Neighborhood 1",1424,1,0,"Sep 2019",288815
"Neighborhood 1",1756,1,0,"Sep 2019",588287
"Neighborhood 1",1864,1,0,"Sep 2019",543625
"Neighborhood 1",1355,1,0,"Sep 2019",741123
"Neighborhood 1",1755,2,0,"Sep 2019",604260
"Neighborhood 2",2542,3,0,"Sep 2019",784375
"Neighborhood 1",1539,1,0,"Sep 2019",567690
"Neighborhood 1",1829,1,0,"Sep 2019",500153
"Neighborhood 2",2298,2,1,"Sep 2019",470098
"Neighborhood 1",2054,1,0,"Sep 2019",417328
"Neighborhood 2",2164,2,0,"Sep 2019",676406
"Neighborhood 1",1483,2,0,"Sep 2019",357909
"Neighborhood 1",1583,1,0,"Sep 2019",546388
"Neighborhood 1",2023,1,1,"Sep 2019",399208
"Neighborhood 1",1704,1,0,"Sep 2019",563403
"Neighborhood 2",2479,3,0,"Sep 2019",631416
"Neighborhood 2",2260,2,0,"Sep 2019",926515
"Neighborhood 1",1818,2,0,"Sep 2019",450001
"Neighborhood 1",1569,3,0,"Sep 2019",483519
"Neighborhood 1",1799,1,1,"Sep 2019",410635
"Neighborhood 1",1804,1,0,"Sep 2019",393132
"Neighborhood 1",1949,2,0,"Sep 2019",464006
"Neighborhood 1",1503,3,0,"Sep 2019",466841
"Neighborhood 1",1761,1,0,"Sep 2019",721757
"Neighborhood 1",1764,1,0,"Sep 2019",606861
"Neighborhood 2",2632,2,0,"Sep 2019",741293
"Neighborhood 2",2322,2,0,"Sep 2019",765904
"Neighborhood 1",1546,1,0,"Sep 2019",326222
"Neighborhood 2",2465,2,0,"Sep 2019",461454
"Neighborhood 1",1698,1,0,"Sep 2019",388131
"Neighborhood 1",1563,1,0,"Sep 2019",496704
"Neighborhood 1",1687,1,0,"Sep 2019",560476
"Neighborhood 2",2360,2,0,"Sep 2019",718075
"Neighborhood 2",2341,3,0,"Sep 2019",642276
"Neighborhood 2",2413,2,0,"Sep 2019",474664
"Neighborhood 2",2119,3,0,"Sep 2019",915069
"Neighborhood 2",2382,2,1,"Sep 2019",591326
"Neighborhood 1",1746,1,0,"Sep 2019",550675
"Neighborhood 2",2591,2,0,"Sep 2019",652435
"Neighborhood 2",2762,2,0,"Sep 2019",562737
"Neighborhood 1",1206,1,0,"Sep 2019",550318
"Neighborhood 2",2334,2,0,"Sep 2019",647238
"Neighborhood 2",2232,2,0,"Sep 2019",720640
"Neighborhood 2",2570,3,0,"Sep 2019",503258
"Neighborhood 1",1685,1,0,"Sep 2019",592289
"Neighborhood 2",2383,2,0,"Sep 2019",640712
"Neighborhood 1",1726,2,0,"Sep 2019",411400
"Neighborhood 1",1768,1,0,"Sep 2019",639475
"Neighborhood 1",1783,1,1,"Sep 2019",635905
"Neighborhood 1",1339,2,0,"Sep 2019",459631
"Neighborhood 1",1826,1,0,"Sep 2019",453412
"Neighborhood 1",2071,1,0,"Sep 2019",675370
"Neighborhood 1",1870,2,0,"Sep 2019",651230
"Neighborhood 2",2229,2,1,"Sep 2019",761679
"Neighborhood 1",1724,2,0,"Sep 2019",473667
"Neighborhood 2",2554,2,1,"Sep 2019",683692
"Neighborhood 2",2569,3,1,"Sep 2019",631602
"Neighborhood 1",1556,1,0,"Sep 2019",610431
"Neighborhood 1",1636,1,0,"Sep 2019",432213
"Neighborhood 1",1855,1,0,"Sep 2019",456135
"Neighborhood 2",2761,2,0,"Sep 2019",787561
"Neighborhood 1",1854,1,0,"Sep 2019",414337
"Neighborhood 2",2605,2,0,"Sep 2019",741166
"Neighborhood 1",1641,1,0,"Sep 2019",637129
"Neighborhood 1",1764,2,0,"Sep 2019",477900
"Neighborhood 1",1314,3,0,"Sep 2019",378361
"Neighborhood 1",1862,1,0,"Sep 2019",636233
"Neighborhood 1",1661,1,0,"Sep 2019",365950
"Neighborhood 1",1974,3,0,"Sep 2019",428124
"Neighborhood 1",1705,1,1,"Sep 2019",756546
"Neighborhood 1",1405,2,0,"Sep 2019",574748
"Neighborhood 1",1841,1,0,"Sep 2019",541495
"Neighborhood 2",2764,3,0,"Sep 2019",535506
"Neighborhood 1",1270,2,0,"Sep 2019",474878
"Neighborhood 2",2395,2,0,"Sep 2019",638543
"Neighborhood 1",1794,1,0,"Sep 2019",724911
"Neighborhood 2",2290,3,0,"Sep 2019",736899
"Neighborhood 1",1652,1,0,"Sep 2019",616209
"Neighborhood 2",2132,2,1,"Sep 2019",884771
"Neighborhood 1",1718,1,0,"Sep 2019",758523
"Neighborhood 1",1890,1,0,"Sep 2019",405461
"Neighborhood 2",2284,2,0,"Sep 2019",890041
"Neighborhood 2",2130,2,0,"Sep 2019",625017
"Neighborhood 1",1642,1,0,"Sep 2019",408950
"Neighborhood 1",1818,1,0,"Sep 2019",621621
"Neighborhood 2",2269,2,0,"Sep 2019",620874
"Neighborhood 2",2192,1,0,"Sep 2019",694559
"Neighborhood 1",1621,1,0,"Sep 2019",344870
"Neighborhood 1",2141,3,0,"Sep 2019",523390
"Neighborhood 2",2336,2,0,"Sep 2019",644795
"Neighborhood 2",2497,3,0,"Sep 2019",574655
"Neighborhood 1",1629,1,0,"Sep 2019",436793
"Neighborhood 2",2494,4,1,"Sep 2019",791259
"Neighborhood 2",2302,2,1,"Sep 2019",710248
"Neighborhood 1",1556,1,0,"Sep 2019",585916
"Neighborhood 1",1686,1,0,"Sep 2019",686608
"Neighborhood 1",1478,1,0,"Sep 2019",590713
"Neighborhood 1",1525,1,0,"Sep 2019",543278
"Neighborhood 2",2107,2,1,"Sep 2019",637674
"Neighborhood 1",1471,1,0,"Sep 2019",607315
"Neighborhood 2",2368,1,0,"Sep 2019",716506
"Neighborhood 2",2074,3,1,"Sep 2019",729241
"Neighborhood 1",1957,1,0,"Sep 2019",304585
"Neighborhood 2",2170,2,0,"Sep 2019",634120
"Neighborhood 1",1469,1,0,"Sep 2019",693452
"Neighborhood 2",2344,3,0,"Sep 2019",446939
"Neighborhood 2",2626,2,0,"Sep 2019",737219
"Neighborhood 1",1760,2,0,"Sep 2019",475902
"Neighborhood 1",1591,1,0,"Sep 2019",469579
"Neighborhood 2",2686,3,0,"Sep 2019",698546
"Neighborhood 2",2372,4,1,"Sep 2019",702215
"Neighborhood 2",2579,2,0,"Sep 2019",609822
"Neighborhood 2",2676,2,0,"Sep 2019",657409
"Neighborhood 1",1483,1,0,"Sep 2019",456811
"Neighborhood 2",2445,2,1,"Sep 2019",772715
"Neighborhood 1",1462,1,0,"Sep 2019",421189
"Neighborhood 1",1865,1,0,"Sep 2019",349354
"Neighborhood 1",1708,1,0,"Sep 2019",516872
"Neighborhood 1",1506,1,0,"Sep 2019",465390
"Neighborhood 2",2264,2,1,"Sep 2019",710740
"Neighborhood 1",1473,3,0,"Sep 2019",341527
"Neighborhood 1",2002,2,0,"Sep 2019",649320
"Neighborhood 1",1306,2,0,"Sep 2019",343187
"Neighborhood 1",1642,1,0,"Sep 2019",540067
"Neighborhood 2",2352,2,0,"Sep 2019",785364
"Neighborhood 2",2136,2,0,"Sep 2019",571661
"Neighborhood 1",2021,1,0,"Sep 2019",562882
"Neighborhood 1",1655,1,0,"Sep 2019",566090
"Neighborhood 2",2262,2,0,"Sep 2019",674624
"Neighborhood 1",1717,1,0,"Sep 2019",493431
"Neighborhood 2",2095,2,0,"Sep 2019",663274
"Neighborhood 2",2583,2,1,"Sep 2019",721653
"Neighborhood 1",1736,2,0,"Sep 2019",394970
"Neighborhood 1",1645,2,0,"Sep 2019",388166
"Neighborhood 2",2475,2,0,"Sep 2019",859425
"Neighborhood 1",1782,1,0,"Sep 2019",545781
"Neighborhood 1",1514,1,0,"Sep 2019",468560
"Neighborhood 2",2095,2,0,"Sep 2019",652138
"Neighborhood 2",2791,1,0,"Sep 2019",599541
"Neighborhood 1",1840,2,1,"Sep 2019",572781
"Neighborhood 2",2223,3,0,"Sep 2019",679204
"Neighborhood 2",2399,2,0,"Sep 2019",536676
"Neighborhood 1",1821,2,0,"Sep 2019",294452
"Neighborhood 1",1869,1,0,"Sep 2019",408780
"Neighborhood 1",1989,1,0,"Sep 2019",502621
"Neighborhood 1",1752,1,0,"Sep 2019",227742
"Neighborhood 2",2032,3,0,"Sep 2019",569675
"Neighborhood 1",1889,1,0,"Sep 2019",415119
"Neighborhood 2",2697,1,0,"Sep 2019",766621
"Neighborhood 2",2482,2,0,"Sep 2019",518034
"Neighborhood 2",2307,2,0,"Sep 2019",655916
"Neighborhood 2",2353,2,0,"Sep 2019",684122
"Neighborhood 1",1680,2,0,"Sep 2019",587635
"Neighborhood 2",2807,2,0,"Sep 2019",569713
"Neighborhood 2",2344,2,0,"Sep 2019",817445
"Neighborhood 1",1950,1,0,"Sep 2019",582200
"Neighborhood 2",2549,4,1,"Sep 2019",699205
"Neighborhood 1",1998,1,0,"Sep 2019",526272
"Neighborhood 1",1583,1,0,"Sep 2019",285772
"Neighborhood 2",2180,1,0,"Sep 2019",514366
"Neighborhood 2",2454,2,0,"Sep 2019",425090
"Neighborhood 1",1545,1,0,"Sep 2019",396551
"Neighborhood 1",1720,1,0,"Sep 2019",452122
"Neighborhood 1",1331,1,0,"Sep 2019",473154
"Neighborhood 1",1859,1,0,"Sep 2019",515112
"Neighborhood 1",1774,1,0,"Sep 2019",439974
"Neighborhood 1",1884,1,0,"Sep 2019",341639
"Neighborhood 1",1457,1,0,"Sep 2019",427611
"Neighborhood 1",1551,1,0,"Sep 2019",525901
"Neighborhood 1",1708,1,0,"Sep 2019",585683
"Neighborhood 2",2310,2,0,"Sep 2019",520536
"Neighborhood 1",2133,2,0,"Sep 2019",654948
"Neighborhood 2",2664,1,0,"Sep 2019",581212
"Neighborhood 2",2254,2,0,"Sep 2019",680696
"Neighborhood 2",2321,2,0,"Sep 2019",460604
"Neighborhood 1",1760,1,0,"Sep 2019",270815
"Neighborhood 1",1465,1,0,"Sep 2019",603126
"Neighborhood 1",1921,2,0,"Sep 2019",696449
"Neighborhood 1",1912,1,0,"Sep 2019",494625
"Neighborhood 2",2421,3,0,"Sep 2019",818823
"Neighborhood 1",1726,1,0,"Sep 2019",454815
"Neighborhood 1",1854,1,0,"Sep 2019",525710
"Neighborhood 1",1470,1,0,"Sep 2019",638724
"Neighborhood 1",1639,1,0,"Sep 2019",313360
"Neighborhood 1",1618,1,0,"Sep 2019",482127
"Neighborhood 1",1776,1,1,"Sep 2019",617397
"Neighborhood 1",2148,1,0,"Sep 2019",630970
"Neighborhood 1",1579,1,0,"Sep 2019",522892
"Neighborhood 1",1420,1,0,"Sep 2019",463870
"Neighborhood 1",1819,2,0,"Sep 2019",762626
"Neighborhood 1",1970,1,0,"Sep 2019",483362
"Neighborhood 1",1961,1,0,"Sep 2019",554480
"Neighborhood 2",2309,2,0,"Sep 2019",697533
"Neighborhood 2",2483,2,0,"Sep 2019",643680
"Neighborhood 1",1800,1,0,"Sep 2019",435513
"Neighborhood 2",2295,4,0,"Sep 2019",983213
"Neighborhood 1",1442,1,0,"Sep 2019",233650
"Neighborhood 1",1510,1,0,"Sep 2019",561425
"Neighborhood 1",1483,1,0,"Sep 2019",487285
"Neighborhood 2",2537,3,1,"Sep 2019",598609
"Neighborhood 1",1882,1,1,"Sep 2019",474922
"Neighborhood 2",2341,2,1,"Sep 2019",574198
"Neighborhood 1",1891,2,0,"Sep 2019",406688
"Neighborhood 1",1787,2,0,"Sep 2019",576586
"Neighborhood 2",2447,2,0,"Sep 2019",735937
"Neighborhood 1",1656,1,0,"Sep 2019",476909
"Neighborhood 1",1602,1,0,"Sep 2019",477616
"Neighborhood 1",1542,1,0,"Sep 2019",443375
"Neighborhood 2",2295,2,1,"Sep 2019",928566
"Neighborhood 1",1586,1,0,"Sep 2019",619299
"Neighborhood 1",2208,1,0,"Sep 2019",456413
"Neighborhood 1",1902,1,0,"Sep 2019",583425
"Neighborhood 2",2595,2,0,"Sep 2019",738000
"Neighborhood 1",1693,1,0,"Sep 2019",355430
"Neighborhood 2",2372,2,1,"Sep 2019",816110
